location	address	adname	cityname	id	importance	name	pname	tel	type	typecode	经	纬	places_code	places	keywords
113.269351,23.131475	东风中路335广东环保大厦10-12、14-16层	越秀区	广州市	B001400DCD	[]	广东省环境保护监测中心站	广东省	020-87531893	政府机构及社会团体;公检法机构;公证鉴定机构	130505	113.269351	23.131475	440000	广东省	环境监测中心
115.392768,22.781654	金湖路新林地段国家海洋局(银湖湾对面)国家海洋局汕尾海洋环境监测中心站附近	城区	汕尾市	B0FFIPGJW7	[]	国家海洋局汕尾海洋环境监测中心站(东南门)	广东省	[]	通行设施;临街院门;临街院正门	991401	115.392768	22.781654	440000	广东省	环境监测中心
113.267295,23.104615	南村路20号	海珠区	广州市	B0FFH6OI44	[]	广东省海洋与渔业环境监测预报中心	广东省	[]	政府机构及社会团体;政府机关;省直辖市级政府及事业单位	130102	113.267295	23.104615	440000	广东省	环境监测中心
115.375248,22.780872	政和路汕尾市国土资源局附近	城区	汕尾市	B0FFHSMVIS	[]	汕尾市国土资源地质环境监测信息中心	广东省	[]	政府机构及社会团体;政府机关;地市级政府及事业单位	130103	115.375248	22.780872	440000	广东省	环境监测中心
113.855135,22.793889	松罗路与长堤路交叉口西北50米	宝安区	深圳市	B02F38JJBP	[]	深圳市环境监测中心站水质自动监测系统(茅洲河子站)	广东省	[]	政府机构及社会团体;公检法机构;公证鉴定机构	130505	113.855135	22.793889	440000	广东省	环境监测中心
113.930520,22.482431	金世纪南路海洋渔业大楼4-5层	南山区	深圳市	B02F38TCX5	[]	深圳市海洋环境与资源监测中心	广东省	[]	政府机构及社会团体;政府机关;地市级政府及事业单位	130103	113.930520	22.482431	440000	广东省	环境监测中心
113.053954,22.619321	西环路465号3幢	蓬江区	江门市	B0FFIMEGLF	[]	广东信实环境监测检测分析中心有限公司	广东省	0750-3228299	公司企业;公司企业;公司企业	170000	113.053954	22.619321	440000	广东省	环境监测中心
114.699048,23.751678	红星路118号环保局	源城区	河源市	B02FA02CD0	[]	河源市环境监测站机动车尾气检测中心	广东省	[]	政府机构及社会团体;公检法机构;公证鉴定机构	130505	114.699048	23.751678	440000	广东省	环境监测中心
113.409835,22.943344	傍雁路11号	番禺区	广州市	B0FFGL1FG4	[]	番禺区环境监测站机动车排气检测中心(西南门)	广东省	[]	通行设施;临街院门;临街院门	991400	113.409835	22.943344	440000	广东省	环境监测中心
113.231439,23.116260	黄沙大道127号	荔湾区	广州市	B0FFF3UPEE	[]	广州市建设工程质量安全监测中心建筑节能和环境监测所	广东省	[]	政府机构及社会团体;公检法机构;公证鉴定机构	130505	113.231439	23.116260	440000	广东省	环境监测中心
113.560130,22.283994	梅华东路465号	香洲区	珠海市	B02F40Q2NW	[]	珠海市海洋环境监测与海域使用动态监管中心	广东省	[]	政府机构及社会团体;政府机关;地市级政府及事业单位	130103	113.560130	22.283994	440000	广东省	环境监测中心
113.315704,23.087497	广州大道南	海珠区	广州市	B0FFG9UFS6	[]	广东省环境辐射研究监测中心停车场(出入口)	广东省	[]	交通设施服务;停车场;停车场出入口	150909	113.315704	23.087497	440000	广东省	环境监测中心
113.074711,22.580059	华园东路32-34号附近	蓬江区	江门市	B0FFFRKGIR	[]	停车场(江门市环境监测中心站西)	广东省	[]	交通设施服务;停车场;路边停车场	150906	113.074711	22.580059	440000	广东省	环境监测中心
113.109063,23.000442	惠景一街与惠景二街交叉口西北50米	禅城区	佛山市	B02F5071QR	[]	停车场(佛山市环境监测中心北)	广东省	[]	交通设施服务;停车场;公共停车场	150904	113.109063	23.000442	440000	广东省	环境监测中心
113.205262,22.013400	南水镇新农村示范园A栋3楼	金湾区	珠海市	B0FFI1S6X4	[]	珠海高栏港经济区环境保护监测中心	广东省	13823056265	政府机构及社会团体;政府机关;地市级政府及事业单位	130103	113.205262	22.013400	440000	广东省	环境监测中心
113.264960,23.235875	S41机场高速附近	白云区	广州市	B0FFG1HSGJ	[]	四川快餐店(广州市地质环境监测中心西南)	广东省	[]	餐饮服务;中餐厅;四川菜(川菜)	050102	113.264960	23.235875	440000	广东省	环境监测中心
113.336303,23.103247	磨碟沙大街28号附近	海珠区	广州市	B0FFG1MKZ9	[]	广东环境监控中心停车场	广东省	[]	交通设施服务;停车场;公共停车场	150904	113.336303	23.103247	440000	广东省	环境监测中心
113.360278,23.121519	员村西街7号大院	天河区	广州市	B0FFGWQG3P	[]	国家环境二噁英监测中心华南分中心	广东省	[]	政府机构及社会团体;公检法机构;公证鉴定机构	130505	113.360278	23.121519	440000	广东省	环境监测中心
113.299933,23.098429	新港西路135号中山大学东北区341号楼	海珠区	广州市	B00140TFUK	[]	中山大学香港科技大学珠江口海洋环境联合监测中心	广东省	[]	政府机构及社会团体;公检法机构;公证鉴定机构	130505	113.299933	23.098429	440000	广东省	环境监测中心
113.044311,22.529403	东门路11号	新会区	江门市	B02EE0QGSQ	[]	江门市新会区环境信息中心	广东省	[]	政府机构及社会团体;政府机关;区县级政府及事业单位	130104	113.044311	22.529403	440000	广东省	环境监测中心
116.450735,23.244830	拉芳路与324国道交叉口东150米潮南区机动车检测站附近	潮南区	汕头市	B02F2022JE	[]	潮阳区环境保护监测站机动车排气污染物检测中心	广东省	[]	政府机构及社会团体;交通车辆管理;验车场	130603	116.450735	23.244830	440000	广东省	环境监测中心
116.755301,23.359096	珠池街道泰山路9号	龙湖区	汕头市	B02F20O8UU	[]	汕头市环境保护信息(宣教)中心	广东省	[]	政府机构及社会团体;政府机关;地市级政府及事业单位	130103	116.755301	23.359096	440000	广东省	环境监测中心
116.611673,23.674362	凤新东路西50米	湘桥区	潮州市	B03000MGDF	[]	潮州市环境保护监测所	广东省	[]	政府机构及社会团体;政府机关;地市级政府及事业单位	130103	116.611673	23.674362	440000	广东省	环境监测中心
113.240524,22.845163	新宁路55号环保大厦	顺德区	佛山市	B02F507CK3	[]	佛山市顺德区环境保护信息中心	广东省	[]	政府机构及社会团体;政府机关;区县级政府及事业单位	130104	113.240524	22.845163	440000	广东省	环境监测中心
113.318448,23.168861	广州大道北878-912号	天河区	广州市	B00140W8SE	[]	广东省地质环境监测总站	广东省	[]	政府机构及社会团体;公检法机构;公证鉴定机构	130505	113.318448	23.168861	440000	广东省	环境监测中心
114.228,22.721924	龙岗中心城白灰围一路1号	龙岗区	深圳市	B02F309Y9I	[]	环境监测综合大楼	广东省	[]	商务住宅;楼宇;商务写字楼	120201	114.228	22.721924	440000	广东省	环境监测中心
114.263177,23.722281	龙城街道西林路60号县环保局旁(龙门县环境监测站东)	龙门县	惠州市	B02F00271W	[]	华帝标准专卖店(龙门县环境监测站东)	广东省	[]	购物服务;家居建材市场;厨卫市场	060604	114.263177	23.722281	440000	广东省	环境监测中心
113.108888,23.000014	汾江南路28号环境监测中心站	禅城区	佛山市	B02F503ZGG	[]	佛山市污染源在线监控中心	广东省	[]	政府机构及社会团体;政府机关;地市级政府及事业单位	130103	113.108888	23.000014	440000	广东省	环境监测中心
113.339517,23.103756	西二号路环境监测中心对面	海珠区	广州市	B0FFGLG47Y	[]	东亚的哥快餐	广东省	[]	餐饮服务;中餐厅;中餐厅	050100	113.339517	23.103756	440000	广东省	环境监测中心
113.300126,23.091785	新港西路155号办公区	海珠区	广州市	B0FFH71AOW	[]	国家海洋局南海调查技术中心	广东省	[]	政府机构及社会团体;政府机关;政府机关相关	130100	113.300126	23.091785	440000	广东省	环境监测中心
111.012592,21.521890	水东镇迎宾大道77号	电白区	茂名市	B029C024SA	[]	电白区环境监察分局	广东省	[]	政府机构及社会团体;政府机关;区县级政府及事业单位	130104	111.012592	21.521890	440000	广东省	环境监测中心
110.848272,21.892514	府前南路高州市环境保护局附近	高州市	茂名市	B029C0P6W1	[]	高州市环境监察分局	广东省	[]	政府机构及社会团体;政府机关;区县级政府及事业单位	130104	110.848272	21.892514	440000	广东省	环境监测中心
110.281379,21.616193	廉江大道北56号	廉江市	湛江市	B02F70O3JI	[]	廉江市环境监察分局	广东省	[]	政府机构及社会团体;政府机关;区县级政府及事业单位	130104	110.281379	21.616193	440000	广东省	环境监测中心
112.380701,24.786112	吕仙路18号	连州市	清远市	B02FB01HSI	[]	连州市环境监察分局	广东省	0763-6631398	政府机构及社会团体;政府机关;区县级政府及事业单位	130104	112.380701	24.786112	440000	广东省	环境监测中心
113.265508,23.130307	府前路1号	越秀区	广州市	B0FFHWTAAU	[]	广州市人民政府地上停车场(出入口)	广东省	[]	交通设施服务;停车场;停车场出入口	150909	113.265508	23.130307	440000	广东省	环境监测中心
113.339517,23.103756	西二号路环境监测中心对面	海珠区	广州市	B0FFGLG47Y	[]	东亚的哥快餐	广东省	[]	餐饮服务;中餐厅;中餐厅	050100	113.339517	23.103756	440000	广东省	环境监测中心
113.300126,23.091785	新港西路155号办公区	海珠区	广州市	B0FFH71AOW	[]	国家海洋局南海调查技术中心	广东省	[]	政府机构及社会团体;政府机关;政府机关相关	130100	113.300126	23.091785	440000	广东省	环境监测中心
111.012592,21.521890	水东镇迎宾大道77号	电白区	茂名市	B029C024SA	[]	电白区环境监察分局	广东省	[]	政府机构及社会团体;政府机关;区县级政府及事业单位	130104	111.012592	21.521890	440000	广东省	环境监测中心
110.848272,21.892514	府前南路高州市环境保护局附近	高州市	茂名市	B029C0P6W1	[]	高州市环境监察分局	广东省	[]	政府机构及社会团体;政府机关;区县级政府及事业单位	130104	110.848272	21.892514	440000	广东省	环境监测中心
110.281379,21.616193	廉江大道北56号	廉江市	湛江市	B02F70O3JI	[]	廉江市环境监察分局	广东省	[]	政府机构及社会团体;政府机关;区县级政府及事业单位	130104	110.281379	21.616193	440000	广东省	环境监测中心
112.380701,24.786112	吕仙路18号	连州市	清远市	B02FB01HSI	[]	连州市环境监察分局	广东省	0763-6631398	政府机构及社会团体;政府机关;区县级政府及事业单位	130104	112.380701	24.786112	440000	广东省	环境监测中心
113.265508,23.130307	府前路1号	越秀区	广州市	B0FFHWTAAU	[]	广州市人民政府地上停车场(出入口)	广东省	[]	交通设施服务;停车场;停车场出入口	150909	113.265508	23.130307	440000	广东省	环境监测中心
114.227903,22.721994	白灰围一路1号环境监测综合大楼	龙岗区	深圳市	B02F37SED3	[]	深圳市龙岗区环境科学学会	广东省	[]	政府机构及社会团体;社会团体;行业协会	130407	114.227903	22.721994	440000	广东省	环境监测中心
112.419295,23.629883	南街镇南东三路国土局土地整理中心	广宁县	肇庆市	B02F602Q5Y	[]	广宁县地质环境监测所	广东省	[]	政府机构及社会团体;政府机关;区县级政府及事业单位	130104	112.419295	23.629883	440000	广东省	环境监测中心
110.922859,21.639192	永福南三街27号附近	茂南区	茂名市	B0FFIBJ24Z	[]	茂名市海洋与渔业技术推广中心	广东省	[]	政府机构及社会团体;政府机关;地市级政府及事业单位	130103	110.922859	21.639192	440000	广东省	环境监测中心
116.756673,23.358216	珠池街道泰山路9号环境监测中心(佳晋体育对面)	龙湖区	汕头市	B0FFH9UI9A	[]	泰山建材城	广东省	[]	购物服务;家居建材市场;家具建材综合市场	060601	116.756673	23.358216	440000	广东省	环境监测中心
116.756591,23.357916	泰山路9号环境监测中心加晋体育对面泰山建材城B	龙湖区	汕头市	B0FFHVR9ST	[]	宝能生活电器	广东省	[]	购物服务;家电电子卖场;家电电子卖场	060300	116.756591	23.357916	440000	广东省	环境监测中心
116.756591,23.357883	泰山路动态城市花园正后面(环境监测中心路口进来)泰山建材城B区	龙湖区	汕头市	B0FFHMM15T	[]	陶雅建材	广东省	15113059628	购物服务;家居建材市场;家居建材市场	060600	116.756591	23.357883	440000	广东省	环境监测中心
116.756866,23.357811	泰山路9号环境监测中心(佳晋体育对面)东泰城市花园后面泰山建材城	龙湖区	汕头市	B0FFHDLC4O	[]	欧派门窗	广东省	[]	购物服务;购物相关场所;购物相关场所	060000	116.756866	23.357811	440000	广东省	环境监测中心
113.444061,23.098211	荔香路85号珠江商务中心五楼	黄埔区	广州市	B0FFHQCBRS	[]	广州市建环环境监测有限公司	广东省	[]	公司企业;公司;公司	170200	113.444061	23.098211	440000	广东省	环境监测中心
113.269949,23.131580	东风中路363国信大厦10层06房	越秀区	广州市	B0FFH7JL5Q	[]	广东省环境保护产业协会(天平横街)	广东省	[]	政府机构及社会团体;社会团体;行业协会	130407	113.269949	23.131580	440000	广东省	环境监测中心
